NW4,OMNIUM CYCLE WORKS LLC,3070 SKYWAY DRIVE,BLDG. 400,SANTA MARIA,CA,93455,8059287089,Importer
NW5,ROBERT C. LOU,110-11 QUEENS BLVD.,SUITE 24J,FOREST HILLS,NY,113750000,7182633728,Broker
NW6,"EGETRANS USA, INC.","729 NORTH ROUTE 83, UNIT 304",,BENSENVILLE,IL,60106,6306949950,Broker
NW7,"MOUNTAIN HIGH HOSIERY, LTD",675 GATEWAY CENTER DRIVE,,SAN DIEGO,CA,92102,6192629202,Importer
NW8,"LIBERTY NATURAL PRODUCTS, INC.",8120 SE STARK ST.,,PORTLAND,OR,972152346,8002898427,Importer
NW9,"SILVIA INTERNATIONAL, INC.",514 N. FRANKLIN ST.,P.O. BOX 571,MOMENCE,IL,60954,8154723535,Importer
NX1,ALCIDES F.M. SILVA,2870 MAIN STREET  SUITE A,,SAN DIEGO,CA,92113,6196715516,Broker
NX2,CHIQUITA BRANDS CO. NORTH AMERICA,250 EAST FIFTH ST.,FLOOR 27,CINCINNATI,OH,452020000,5137846306,Importer
NX3,"WORLD NOVELTIES, INC.",4238 HARRISON AVE.,# 202,ROCKFORD,IL,61108,8152184267,Importer
NX4,"SEAMAC SHIPPING, INC.",215 EAST BAY STREET,SUITE 201-I,CHARLESTON,SC,29401,8437234303,Broker
NX5,POLISH BOOK FAIR,5708 W. BELMONT AVE.,,CHICAGO,IL,60634,7737252005,Importer
NX6,SMURFIT-STONE CONTAINER CORP.,150 NORTH MICHIGAN AVENUE,,CHICAGO,IL,60601,3126494464,Importer
NX7,RICHARD COHEN,517 SLINGERLAND DRIVE,,SCHAUMBURG,IL,60640,3124981498,Importer
NX8,"KOBO PRODUCTS, INC.",3474 S. CLINTON AVENUE,,SO. PLAINFIELD,NJ,07080,9057570033,Importer
NX9,AKON INC.,1914 TRADE ZONE BLVD.,,SAN JOSE,CA,951310000,4084328039,Importer
NY1,ANNIE CHIK,168-18 SOUTH CONDUIT AVENUE,,JAMAICA,NY,11434,5168691625,Broker
NY2,"DIPLOMAT GLOBAL LOGISTICS, INC.",1265 SCOTTSVILLE ROAD,,ROCHESTER,NY,14624,5854366180,Broker
NY3,WILLIAM SHI,57-19 223 ST.,,BAYSIDE,NY,11364,7186318169,Broker
NY4,SHARON A. MAY,489 TOWN LINE ROAD,,COMMACK,NY,11725,6314621620,Broker
NY5,HUGO CAMPOS,14406 IMPORT ROAD,,LAREDO,TX,78045,9567259779,Broker
NY6,HILL STUDIO,1159 TOWER ROAD,,SCHAUMBURG,IL,60175,8472284192,Importer
NY7,"FLORECO, INC.",7186 NW 12 ST.,,MIAMI,FL,33126,3054775232,Importer
NY8,HUI HAI INT'L INVESTMENT USA CORP,1911 YUKON DRIVE,,BOLINGBROOK,IL,60490,6307598255,Importer
NY9,STAGECOACH CARTAGE & DISTRIBUTION,7167 CHINO DRIVE,,EL PASO,TX,79915,9157798315,Broker
NZ1,"WINNEBAGO INDUSTRIES, INC.",605 WEST CRYSTAL LAKE ROAD,P.O. BOX 152,FOREST CITY,IA,50436,6415856955,Importer
NZ2,RAJENDRA LAL,36864 PAPAYA STREET,,NEWARK,CA,94560,5107962565,Broker
NZ3,BERINGER BLASS WINE ESTATES CO.,610 AIRPARK ROAD,,NAPA,CA,94558,7072594678,Importer
NZ4,DANIEL DELGADO-WHITE,1990 LOCKPORT-OLCOTT ROAD,,BURT,NY,14028,7167787412,Broker
NZ5,ROSA MARINA FLORES-ALVAREZ,CALLE 4 # 448 BO. TORTUGO,SECTOR JULITO,RIO PIEDRAS,PR,00926,7877312647,Broker
NZ6,"WE TRADE INTERNATIONAL, INC.",1070 ALA NAPUNANI ST. # 109,,HONOLULU,HI,96818,8085540531,Importer
NZ7,"SANDBURG INDUSTRIES INT'L, INC.",724 B AVE.,,NATIONAL CITY,CA,91950,6194775555,Importer
NZ8,EMILIA A. MONTEMAYOR,1031 BURKE,,LAREDO,TX,78045,9567237451,Broker
NZ9,INCHCAPE SHIPPING SERVICE,300 HARMON BLVD.,4TH FLOOR,SECAUCUS,NJ,07094,2018666000,Importer
N01,DANIS B MIRZA,2424 W SHERMAN STREET,,CHICAGO,IL,606450000,7086780180,Broker
N02,"ELITE USA, INC.","405 VICTORY AVENUE, UNIT C",,S SAN FRANCISCO,CA,940800000,6508756618,Broker
N04,S H BROGAN CONSULTING INC,PO BOX 38,,WESTWOOD,NJ,076750000,2016667586,Broker
N05,EASTERN PORTS CUSTOM BROKERS,160-23 ROCKAWAY BLVD  SUITE #4RS,,JAMAICA,NY,114340000,7184818871,Broker
N06,UNITED IMPORT SERVICES,15 MAIDEN LANE,SUITE 1600,NEW YORK,NY,100380000,2123496400,Broker
N08,FRANKIE FAT-YIN HO,DBA P C COMPANY,8621 BELLANCA AVENUE    #104,LOS ANGELES,CA,900450000,3106458927,Broker
N09,JOYCE DONG JOO CHUNG,DBA FRONTIER CUSTOMHOUSE BROKER,18805 LAUREL PARK ROAD,RANCHO DOMINQUE,CA,902200000,3106048208,Broker
N10,CHARLES G HARTILL,1028 HOWELLS RD,,BAYSHORE,NY,117060000,5165866623,Broker
N11,CONTINENTAL FORWARDING CO INC,6862 ENGLE ROAD,SUITE 210,CLEVELAND,OH,441300000,2162434500,Broker
N12,BILL WHITE INC OF OREGON,6627 NORTHEAST 82ND AVE,SUITE 203,PORTLAND,OR,972200000,5032528463,Broker
N13,MARCELO KLAPP,181 HUDSON ST,ROOM 2E,NEW YORK,NY,100130000,2129253323,Broker
N14,UNIVERSAL TRANSPORTATION SYSTEMS LT,5345 JOHN J OOSTEMA BLVD,SUITE 5B,GRAND RAPIDS,MI,495080000,6169403333,Broker
N15,MILTON WEINBERG,8901 S LA CIENEGA BLVD,,INGLEWOOD,CA,903010000,2133377711,Broker
N16,"ALL FREIGHT INTERNATIONAL, INC","131 SW 156TH STREET, UNIT 200",,SEATTLE,WA,981660000,2062442646,Broker
N17,RAELEEN NEWMAN,10053 INTL RD,NO 20,LOS ANGELES,CA,900450000,2133371868,Broker
N18,LIONEL LEVY,10804 S LA CIENEGA BLVD,NO 101,INGLEWOOD,CA,908340000,2136705389,Broker
N19,PAUL G PAIK,5139 W 106TH ST,,INGLEWOOD,CA,903040000,2132162862,Broker
N20,OCEANFLIGHT INC,BLDG B  BAY 32,OFFICE #4  BWI AIRPORT,BALTIMORE,MD,212040000,7038346500,Broker
N21,PACIFIC PASSAGE,1904 3RD AVE,,SEATTLE,WA,981010000,0000000000,Broker
N22,VALERIE A. BREEDY,161-15 ROCKAWAY BLVD,,JAMAICA,NY,114340000,7182763725,Broker
N23,FAST FLOWERS INC,145-10 156TH ST,,JAMAICA,NY,114340000,7187232000,Broker
N24,JUAN A MONSALVE,DBA PREFERRED SERVICES INC,95 RIVER STREET   3RD FLOOR,HOBOKEN,NJ,070305612,2017149844,Broker
N25,GOLDEN GLOBE,P O BOX 68427,,SEATTLE,WA,981610000,2062410251,Broker
N26,AVION CUSTOM BROKERS,16215 AIR CARGO RD,,SEATTLE,WA,981580000,2062439540,Broker
N27,ENCORE CARGO SERVICES INC,PO BOX 27120,,BALTIMORE,MD,212300000,3017276767,Broker
N28,"CARGO-LINK INTERNATIONAL, INC",881 SOUTH 3760 WEST,P.O. BOX 22127 AMF,SALT LAKE CITY,UT,841220000,8019759336,Broker
N29,"LEE HARDEMAN CUSTOMS BROKER, INC.","5673 OLD DIXIE HIGHWAY, STE 155",,FOREST PARKK,GA,302970000,4043611114,Broker
N30,MOON SO,1687 S ELMHURST RD,,ELK GROVE,IL,600070000,3122285550,Broker
N31,MONTGOMERY & MONTGOMERY,PO BOX 5869,,CHICAGO,IL,606800000,3124682655,Broker
N32,LIBERTY INT'L NY INC,11 PARK PL,SUITE 612,NEW YORK,NY,100070000,2126932025,Broker
N33,BALLESTER HERMANOS INC,PO BOX 4548,,SAN JUAN,PR,,8097954110,Importer
N34,DRAWBACK REFUND CO,2109 HEIDEN CIRCLE,,LAKE BLUFF,IL,600440000,6162365801,Broker
N35,INTER-WORLD CUSTOMS BROKERS INC,PO BOX 4786,,SAN JUAN,PR,00907,8092530090,Broker
N36,"FAST TRANSPORTATION SERVICES, INC.",PO BOX 4430,,CAROLINA,PR,009844430,7877507030,Broker
N37,PERFORMER SVCS INC,589 SUSSEX CT,,ELK GROVE VILL,IL,600070000,0000000000,Broker
N38,MARSHALL OH,1071 SNEATH LANE,,SAN BRUNO,CA,940660000,6505885777,Broker
N39,JESUS VILLARREAL,2808 MARYLAND,,LAREDO,TX,000000000,5127223301,Broker
N40,BILL FITCH INTL,PO 9477,,SAVANNAH,GA,314120000,9122347069,Broker
N41,F W BRYCE INC,PO 339,,GLOUSTER,MA,019300000,6172837080,Broker
N42,SEARIDERS BROKERAGE CORP.,3301 SOUTHEAST 14TH AVE.,,FT. LAUDERDALE,FL,33316,9547640616,Broker
N43,PAUL J CALLERY,2 ALBERTA AVE,,NEWBURYPORT,MA,019500000,6174623434,Broker
N44,ARMEN CARGO SERVICES INC,175-01 ROCKAWAY BLVD,,JAMAICA,NY,114340000,7186564258,Broker
N45,JS INTERNATIONAL SHIPPING CORP,1535-B ROLLINS ROAD,PO BOX 4267,BURLINGAME,CA,940100000,6506973963,Broker
N46,BRAVO CUSTOMS BROKER SERVICES,P O BOX 1526,3524 HIGHWAY 57 NORTH,EAGLE PASS,TX,788531526,5127734141,Broker
N47,GARY G. FLOWER,P O BOX 815,,MECHANICSVILLE,VA,231110000,8047737278,Broker
N48,VICTORIA CAMINO,99-52 66TH RD,,FOREST HILLS,NY,113750000,7188968560,Broker
N49,GUILLOW DBA EXAMER CB,PEACE BRIDGE PLAZA,SUITE 311,BUFFALO,NY,142130000,0000000000,Broker
N50,JOYCE D PEARRE,1123 WILSO DR,,BALTIMORE,MD,212230000,3016448807,Broker
N52,ROBERT VERRALL,536 E CHESTER ST,,LONG BEACH,NY,115610000,5164323244,Broker
N53,JAMES CLINE,95 OAKLAND ST,,BERKELEY HGTS,NJ,079220000,2124668328,Broker
N54,TRADEPRO ADVISORY SERVICES INC,21 HORSESHOE DR,,NORTHPORT,NY,117680000,5167543244,Broker
N55,CAMACHO BROKERS,9770 VIA DE LA AMISTAD,,SAN YSIDRO,CA,921730000,6194280325,Broker
N56,CARLOS O PAREJA,130-15 115TH ST,,S OZONE PARK,NY,114200000,7188358798,Broker
N57,WALTER MAKI,P O BOX 13049,PORT EVERGLADES STA,FT LAUDERDALE,FL,333160000,3055230503,Broker
N59,EUGENE RICCI,61 BROADWAY,SUITE 1115,NEW YORK,NY,10006,2124253909,Broker
N60,KNIGHT IMPORT SVCS,156-15 146TH AVE,,JAMAICA,NY,114340000,7185281404,Broker
N61,J C M AIR SEA LTD,139 FULTON ST,,NEW YORK,NY,100380000,2127322687,Broker
N62,EDWARD M MURRAY,7904 N E AIRPORT WAY,,PORTLAND,OR,972180000,5032491400,Broker
N63,ROBERT BOLIN,1616 PRESECION PARK LN,STE D,SAN YSIDRO,CA,920730000,6194281688,Broker
N65,MAUREEN HANNAH,175-35 148TH RD,,JAMAICA,NY,114340000,7189176616,Broker
N66,HERMAN SIMMONS,8936 S SEPULVEDA BLVD,,LOS ANGELES,CA,900450000,2134101622,Broker
N67,FLEWELLEN CB LTD,6501 E APACHE,SUITE 131,TULSA,OK,741150000,9188321418,Broker
N68,MAROGIL DBA NORWEST CB,1770 CAMP MCDONALD RD,,MTPROSPECT,IL,600560000,3126358524,Broker
N70,MAX INTL BROKERAGE CORP,7574 NW 70TH ST,,MIAMI,FL,331660000,3058873007,Broker
N71,FEDEX CUSTOMS BROKERAGE CORPORATION,2600 NONCONNAH BLVD.,SUITE 191,MEMPHIS,TN,38132,9017957761,Broker
N72,HANIEL - PHOENIX TRANSPORT INC,105 WASHINGTON ST,,NEW YORK,NY,100060000,2124250443,Broker
N73,WILLIAM MATTINA,14 MORRISON AVE,,STSTEN ISLAND,NY,103100000,7189959250,Broker
N74,NISTAL INTL INC,2795 W 78TH ST,,HIALEAH,FL,330160000,3055563202,Broker
N75,ARTHUR WINTERFELD,160 ALDEN AVE,,VALLEY STREAM,NY,115800000,7189176348,Broker
N76,THE BOYD & LAM COMPANY,"366 PEARSALL AVENUE, UNIT 2",,CEDARHURST,NY,115160000,5162391818,Broker
N77,GLOBAL INTERNNATIONAL INC,223-10 CONDUIT AVENUE,,JAMAICA,NY,114130000,7189787670,Broker
N78,TRANSWORLD LOGISTICS INC.,16538 AIR CENTER BLVD,,HOUSTON,TX,770320000,7134430481,Broker
N79,GLOBAL FREIGHT INTL INC,1 MASS TECH CENTER,SUITE 217 NORTH,EAST BOSTON,MA,021280000,6175691626,Broker
N80,LOCKWOOD BROKERS INC,819 ZARAGOZA,*,LAREDO,TX,780400000,5127226338,Broker
N81,"MICRA TRUCKING, INC.",167-14 146TH ROAD,,JAMAICA,NY,114340000,7189178659,Broker
N83,ELSIE MAY CLARK DBA,CUSTOMS EXPERIENCE,18747 LAUREL PARK ROAD,RANCHO DOMINGEZ,CA,902200000,2136087315,Broker
N84,GORDANA KAJER,155 E ALBERTONI ST,155 E ALBERTONI ST,CARSON,CA,907460000,2133246387,Broker
N85,MELBA J HUNTER CHB,5940 N BELT SUITE 302,,HUMBEL,TX,773960000,7134417922,Broker
N86,KARL ROESSNER CARGO SVC INC,148-36 GUY BREWER BLVD,,JAMAICA,NY,114340000,7189176202,Broker
N87,WANDA HENSLEY,8632 S SEPULVDA BLVD,SUITE 105,LA,CA,900450000,2132169189,Broker
N88,MASE MOLINA,306 S BRIDGE,,HIDALGO,TX,785570000,5128438184,Broker
N89,A J INTERNATIONAL INC.,1975 LINDEN BLVD,,ELMONT,NY,110030000,5162856767,Broker
N90,"J. W. ALLEN & CO., INC.",200 CROFTON ROAD,BOX 34  BUILDING 7D,KENNER,LA,70062,5044640181,Broker
N91,MIOK RHO,11222 LA CIENAGA BLVD SUITE 350,,INGLEWOOD,CA,903040000,2136421082,Broker
N93,BO CECIL BURGE,313 SALINAS,,LAREDO,TX,780400000,5127220332,Broker
N94,JORGE J SAM,PO BOX 650520,,MIAMI,FL,332650520,3055919600,Broker
N95,VICTOR RUDOLFO HAHN,DBA HAHN INTERNATIONAL,10926 S LA CIENAGA BLVD,INGLEWOOD,CA,903040000,3102166691,Broker
N96,NICHOLAS A GRIMALDI,1471 79TH ST,,BROOKLYN,NY,112280000,7188375970,Broker
N97,CHARLES LATHEROW,112 E SUWANNEE LN,,COCOA BEACH,FL,329310000,3057846467,Broker
N98,FARRIS CUSTOMS BROKERS INC.,13951 MC GREGOR BOULEVARD,,FT MYERS,FL,339190000,9414814500,Broker
N99,CABELLO CANELES WORLDWIDE,PO BOX 748,,LAREDO,TX,780420748,5127231738,Broker
PA0,MARMELSTEIN INC,DBA MARMELSTEIN WHOLESALE,3025 DICKINSON STREET,PHILADELPHIA,PA,191463599,2155517100,Importer
PA1,STORAGE TECHNOLOGY CORPORATION,2270 SOUTH 88TH STREET,,LOUISVILLE,CO,800264305,3036736220,Importer
PA2,ALBA LAMPS INC,5230 WESLEY TERRACE,,ROSEMONT,IL,600180000,7086781350,Importer
PA3,MEPCOPAL COMPANY,11525 SORRENTO VALLEY ROAD,,SAN DIEGO,CA,921211307,6194810210,Importer
PA4,CLAUDIA R SEAGRAVE,304 HERITAGE ROAD,,MICKLETON,NJ,080560000,6094234846,Importer
PA5,ONSI CORPORATION,195 GOVERNORS HIGHWAY,,SOUTH WINDSOR,CT,060740000,2037272373,Importer
PA6,CORAL FISH USA INC,DBA ARINE TROPICAL IMPORTS,559 TARGEE STREET,STATEN ISLAND,NY,103040000,7188164100,Importer
PA7,A T & T INC,GUILFORD CENTER GC1 1D3,P C BOX 25000,GREENSBORO,NC,274200000,9192796850,Importer
PA8,MATSUSHITA-ULTRA TECH BATTERY CORP,ONE MUTEC DRIVE,,COLUMBUS,GA,319070000,7065610800,Importer
PA9,SUNRIDER INTERNATIONAL,3111 LOMITA BOULEVARD,,TORRANCE,CA,905050000,3105344786,Importer
PB0,SHOFU DENTAL CORPORATION,4025 BOHANNON DRIVE,,MENLO PARK,CA,940251096,4153240085,Importer
PB1,COCA-COLA FOODS,P O BOX 2079,,HOUSTON,TX,772522079,7138886813,Importer
PB2,MAGNOX PULASKI INC,P O DRAWER 431,,PULASKI,VA,243010000,7039803500,Importer
PB3,AMPEX CORPORATION,401 BROADWAY M S 1-40,,REDWOOD CITY,CA,940633199,4153674138,Importer
PB4,MYRON MANUFACTURING CORPORATION,205 MAYWOOD AVENUE,,MAYWOOD,NJ,076070000,2018436464,Importer
PB5,LAWRENCE VICTORIA,6719 PARKWAY DRIVE,,MARGATE,FL,330680000,3059786255,Importer
PB6,GEMS OF THE WORLD,48 WEST 48TH STREET,SUITE 605,NEW YORK,NY,100360000,2128401117,Importer
PB7,SOLEIL INTERNATIONAL LTD,48 WEST 48TH STREET,SUITE 605,NEW YORK,NY,100360000,2128401117,Importer
PB8,TEMA LTD,48 WEST 48TH STREET,SITE 605,NEW YORK,NY,100360000,2128401117,Importer
PB9,AIR NEW ZEALAND,6011 AVION DRIVE,,LOS ANGELES,CA,900450000,3106469303,Importer
PC0,P & C IMPORT & EXPORT,3301 ENGLEWOOD STREET,,PHILADELPHIA,PA,191490000,2153324403,Importer
PC1,CHEM-IMPEX INTERNATIONAL,825 N DILLON,,WOOD DALE,IL,601910000,7087662112,Importer
PC2,LUIS TIGERA,DBA THE CUBAN BOYS SPANISH BOOKS,1225 W 18TH STREET,CHICAGO,IL,606080000,3122435911,Importer
PC3,PUERTO RICO SUN OIL CO,P O BOX 186,,YABUCOA,PR,007670186,8098932424,Importer
PC5,SHAN & BIRDIE INTERNATIONAL CO,2635 POINTE COUPEE,,CHINO HILLS,CA,917090000,9093932611,Importer
PC6,KHALEDI TRADING,601 W 54TH STREET,SUITE 823,NEW YORK,NY,100190000,2129565681,Importer
PC7,GRUNDFOS PUMPS CORPORATION,2555 CLOVIS AVENUE,,CLOVIS,CA,936120000,2092928000,Importer
PC8,FUJITSU COMPUTER PRODUCTS OF AM INC,2904 ORCHARD PARKWAY,,SAN JOSE,CA,951340000,4084367010,Importer
PC9,EMARK TROPICAL IMPORTS INC,2302 VOORHIES AVENUE,,BROOKLYN,NY,112350000,7182418025,Importer
PD0,C T MATUZAS ENTERPRISES INC,70 15TH STREET,,SAN DIEGO,CA,921010000,6192350874,Importer
PD1,SELTECH PRODUCTS INC,91-06 130TH STREET,,RICHMOND HILL,NY,114180000,7184419000,Importer
PD2,HERAEUS INCORPORATED,301 NORTH ROOSEVELT AVENUE,,CHANDLER,AZ,852260000,6029619200,Importer
PD3,ZIDELL EXPLORATIONS INC,3121 S W MOODY AVENUE,,PORTLAND,OR,972010000,5032288691,Importer
PD4,IMPROMPTU,244 MADISON AVENUE,,NEW YORK,NY,100160000,2122217150,Importer
PD5,BANGKOK CRAFTS CORPORATION,39 WEST 29TH STREET,,NEW YORK,NY,100010000,2126864239,Importer
PD6,KNIGHT TEXTILE CORPORATION,DBA KNIGHT INDUSTRIES,740 W 18TH STREET,HIALEAH,FL,330100000,3058214886,Importer
PD7,CLAY TARGET ENTERPRISES,300 RAILWAY AVENUE,,CAMPBELL,CA,950080000,4083794829,Importer
PD8,BEVERLY COAT HANGER CO INC,1215 FAIRFAX AVENUE,,SAN FRANCISCO,CA,941240000,4155500105,Importer
PD9,GMI PRODUCTS,2525 DAVIE ROAD,SUITE 330,DAVIE,FL,333170000,3054749608,Importer
PE0,NATURE'S PRODUCTS INC,2525 DAVIE ROAD,SUITE 330,DAVIE,FL,333170000,3054749608,Importer
PE1,DIRECT RESOURCES INC,2525 DAVIE ROAD,SUITE 330,DAVIE,FL,333170000,3054749088,Importer
PE2,"FUJITSU NETWORK COMMUNICATIONS, INC",2801 TELECOM PARKWAY,,RICHARDSON,TX,750820000,4084367010,Importer
PE3,FUJITSU AMERICA INC,3055 ORCHARD DRIVE,,SAN JOSE,CA,951340000,4084367010,Importer
PE4,SYNTEX CHEMICALS INC,2075 NORTH 55THE STREET,,BOULDER,CO,803010000,4158555050,Importer
PE5,SYNTEX AGRIBUSINESS,P O BOX 1246,,SPRINGFIELD,MO,658010000,4158555050,Importer
PE6,SYNTEX USA,P O BOX 10850,,PALO ALTO,CA,943030000,4158555050,Importer
PE7,SYNTEX LABORATORIES INC,P O BOX 10850,,PALO ALTO,CA,943030000,4158555050,Importer
PE8,SYNTEX ANIMAL HEALTH,4800 WESTOWN PARKWAY,,WEST DE MOINES,IA,502650000,4158555050,Importer
PE9,CAPETRONIC USA MANUFACTURING INC,42001 CHRISTY STREET,,FRMONT,CA,945383163,5106231222,Importer
PF0,CHENGCORP,DBA COMPACT PRODUCTS,317-321 SOUTH PALM AVENUE,ALHAMBRA,CA,91803,8183089000,Importer
PF1,RADIO SHACK INTERNATIONAL,800 ONE TANDY CENTER,,FORT WORTH,TX,761020000,8173903097,Importer
PF2,MOONCRAFT CORP,235 55TH STREET,,WEST NEW YORK,NJ,070930000,2018647049,Importer
PF3,DYNA-CRAFT INC,2919 SAN YSIDRO WAY,,SANTA CLARA,CA,950510000,4087218056,Importer
PF4,HEWLETT-PACKARD CO,3000 HANOVER STREET,,PALO ALTO,CA,943040000,4158574936,Importer
PF5,WYSE TECHNOLOGY,3471 N FIRST STREEWT,M/S 118-3,SAN JOSE,CA,951340000,4084732023,Importer
PF6,PLANTRONICS INCORPORATED,345 ENCINAL STREET,,SANTA CRUZ,CA,950600000,4084265868,Importer
PF7,USS-POSCO INDUSTRIES,900 LOVERIDGE ROAD,,PITTSBURG,CA,945650000,5104396013,Importer
PF8,DATA GENERAL CORP,CORP CUSTOMS DEPT   MS-F233,4400 COMPUTER DRIVE,WESTBORO,MA,015800000,5088708206,Importer
PF9,IN FOCUS SYSTEMS INC,7770 S W MOHAWK STREET,,TUALATIN,OR,970620000,5036918663,Importer
PG0,APPLE COMPUTER INC,20525 MARIANI AVENUE,M/S 36-I/E,CUPERTINO,CA,950140000,4089743330,Importer
PG1,EDMAR ELECTRONICS CO,809 W ESTES AVENUE,,SCHAUMBERG,IL,601930000,8479239100,Importer
PG2,FREIGHTLINER CORPORATION,4747 N CHANNEL AVENUE,P O BOX 3820,PORTLAND,OR,972080000,5037356783,Importer
PG3,TOSCO CORPORATION,2300 CLAYTON ROAD,SUITE 1100,CONCORD,CA,945202100,5106024320,Importer
PG4,ODYSSEY BROKERAGE INC,1324 NW 78 AVENUE,,MIAMI,FL,331260000,3055928939,Importer
PG5,PLAYHOUSE IMPORT AND EXPORT INC,25377 HUNTWOOD AVENUE,,HAYWARD,CA,945440000,5107851352,Importer
PG6,NAN YA LAMINATES INC,30077 AHERN AVENUE,,UNION CITY,CA,945870000,5104298168,Importer
PG7,A-DEC INTERNATIONAL INC,2601 CRESTVIEW DRIVE,,NEWBERG,OR,971320000,5035389471,Importer
PG8,BEND'N STRETCH INC,7905 W 20TH AVENUE,,HIALEAH,FL,330140000,3053622229,Importer
PG9,QUME PERIPHERALS INC,260 SOUTH MILPITAS BLVD,,MILPITAS,CA,950350000,4089424144,Importer
PH0,ANDYS FORWARDING CO INC,1182 BROADWAY,SUITE 904,NEW YORK,NY,100010000,2126865223,Importer
PH1,HEMISPHERE OIL COMPANY INC,CARRETERA 910  KM 2.8,BO CAMINO NUEVO,YABUCOA,PR,007670000,8098932320,Importer
PH2,OXYTIRE INCORPORATED,7000 HIGHWAY 25,,MONTEVALLO,AL,351150000,2056654771,Importer
PH3,THERMACOTE WELCO COMPANY,1051 YORK ROAD,,KINGS MT,NC,280860000,7047396421,Importer
PH4,BECTON DICKINSON & CO,ONE BECTON DRIVE,,FRANKLIN LAKES,NJ,074170000,2018477072,Importer
PH5,PROCOM SUPPLY CORPORATION,4935 MERCURY ST,,SAN DIEGO,CA,921110000,6195652350,Importer
PH6,BULOVA CORPORATION,ONE BULOVE AVENUE,,WOODSIDE,NY,113770000,7182043510,Importer
PH7,THUNDER MOON IMPORTS,20 SUGAR STREET,,NEWTOWN,CT,064700000,2032641624,Importer
PH8,DELCO ELECTRONICS CORPORATION,700 E FIRMIN STREET,,KOKOMO,IN,469049005,3174512724,Importer
PH9,WELLS LAMONT,6640 W TOUHY,,NILES,IL,60714,7086478200,Importer
PJ1,TELEDYNE ADVANCED MATERIALS,7300 HIGHWAY 20 WEST,,HUNTSVILLE,AL,358060000,2058371311,Importer
PJ2,LIBERTY WOODS INTERNATIONAL INC,1903 WRIGHT PLACE,SUITE 360,CARLSBAD,CA,920080000,7604388030,Importer
PJ3,ANOCO PERFORMANCE PRODUCTS INC,4500 MCGINNIS FERRY ROAD,,ALPHARETTA,GA,302023914,4047728749,Importer
PJ4,ACER AMERICA CCORPORATION,2641 ORCHARD PARKWAY,,SAN JOSE,CA,951340000,4084326200,Importer
PJ5,ITG -INTERNATIONAL TECHNOLOGY GROUP,58 OAKDALE AVENUE,P O BOX 11451,SAN RAFAEL,CA,949121451,4154548054,Importer
PJ6,JOSEPH MILLEVOLTE,248 ELIZABETH STREET #1,,NEW YORK,NY,100120000,2129669841,Importer
PJ7,DAVE STREIFFER COMPANY,517 SORAPARU STREET,,NEW ORLEANS,LA,701300000,5045292558,Importer
PJ8,CHANG CHUN CAI,2282 78TH STREET,,BROOKLYN,NY,112140000,7182567089,Importer
PJ9,EL COYOTE RANCH,P O DRAWER 711,,KINGSVILLE,TX,783640000,5125955008,Importer
PK0,THE FLORSHEIM SHOE CO,DIVISION OF INTERCO INC,130 SOUTH CANAL,CHICAGO,IL,606060000,3125597329,Importer
PK1,EM INDUSTRIES INC,5 SKYLINE DRIVE,,HAWTHORNE,NY,105320000,9145924660,Importer
PK2,"BASIC VEGETABLE PRODUCTS, LP",700 AIRPORT DRIVE,,KING CITY,CA,939300000,4083855453,Importer
PK3,LAMBDA QUALIDYNE INC,3055 DEL SOL BLVD,,SAN DIEGO,CA,921540000,6195754400,Importer
PK4,NEC AMERICA INC,8 OLD FARM ROAD,,MELVILLE,NY,117470000,3106030577,Importer
PK5,DECOR TRADE INC,622 MONROE STREET,BOX 342,CARLSTADT,NJ,070720000,2018047998,Importer
PK6,WISEDA LTD,P O BOX 269,,BAXTER SPRINGS,KS,667130000,9186653079,Importer
PK7,ARMANI SHOE CORPORATION,699 N MIAMI AVENUE,,MIAMI,FL,331360000,3053582131,Importer
PK8,CLINTON ELECTRONICS CORPORATION,6701 CLINTON ROAD,,ROCKFORD,IL,611110000,8156331444,Importer
PK9,FORTEX INDUSTRIES INC,ROAD 174  KM 2.1,MINILLAS INDUSTRIAL PARK,BAYAMON,PR,009610000,8097884110,Importer
PL0,BORICUA EMPAQUE INC,TADEO RIVERA STREET CORNER TO SOUTH,PUERTA DE TIERRA,SAN JUAN,PR,009021741,8097235366,Importer
PL1,CUNARD LINES LTS,PIER 9,,SAN JUAN,PR,009020000,8097257108,Importer
PL2,NESTLE PUERTO RICO INC,ROAD #869  PALMAS STREET,PALMAS WARD,CATANO,PR,006320000,8097884300,Importer
PL3,L S TEXTILES INC,"AVENUE J OLIVER, ESQ M CAMUNAS",URD IND TRES MONJITAS,HATO REY,PR,009180000,8097547065,Importer
PL4,DISTRIBUIDORA DE RRVISTAS RELAMPAGO,AVE LAS PALMAS  #1071,,SAUTURCE,PR,009080000,8097232882,Importer
PL5,ALMACENES RODRIGUEZ,1302 PONCE DE LEON AVENUE,,SANTURCE,PR,009080000,8097211717,Importer
PL6,MEDCENTER CORPORATION,19142 A SOUTH MOLALLA AVENUE,,OREGON CITY,OR,970450000,5036561993,Importer
PL7,UNISIL CORPORATION,405 NATIONAL AVENUE,,MOUNTAIN VIEW,CA,940430000,4159620700,Importer
PL8,J G WALSHAM & CO,14 ARANA CIRCLE,,SAUSALITO,CA,949650000,4153328293,Importer
